item_code,uom,source_file,prior_status,gemini_decision,agree,finish_exact,model_exact,rights_status,reason,human_action
WEL-ELE-NSW-308L-2.6MM,KGS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ADH-TAP-ALU-48MMX25M,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-633-528,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
COC-BAS-SSS-LSS103,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
GRA-CUT-GL4525,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
HOS-INL-PVC2.0M,ROLL,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
HOS-SPR-TRN-ST3355,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
KOYA-REM-MOS-4000ML,BOT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
MIR-GLO-S-RD60A282(BK),PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
MIR-GLO-S-RD60A282(GGD),PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PAI-SPR-PMT-040,DOZ,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PUM-WTR-IPA750,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TAP-CAB-CB2526SS,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOI-TIS-CB318-BL,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
X-ELE-LED-SOL-8032-100W-6500K,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ACE-HAM-ANC-1/4X1 1/4,BOX,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-1607-014-171,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-615-114,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
GAS-TOR-20031,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
GUM-HAR-625,TIN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"HOS-GAR-CAV-5/8""X50M",ROLL,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
LEO-SUS304-TWI-L2302PF,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
MAC-SEA-90000297,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
OVEN-MID-EM825AGS-BK,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-COM-GLO-14MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-CUT-SNI-W1012B,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"TOO-NIE-SOC-HAN-1/2""-32MM",PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-WRE-AIR-RT5770,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BAT-ENE-GOL-AAA4PC,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-ADA-MS3003/WNL,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-PEN-420-E27-WHI,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
HOS-INL-PVC-1.5M,ROLL,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
LOC-COL-RK503,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PUM-SHOWFOU-SC-0512,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SEN-VAC-BRA-DHS16,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
STO-BOSS-BMS1,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-COM-GLO-20MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-LEV-SUN-900MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-SOC-SET-STA-998645503,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
VAC-DEC-BHFEA18D1,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
VAL-ANG-SRTWT908SS-BL,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
VAL-SOR-SRTWT908SS-GM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BBQ-STO-ZC1129,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2605-510-155,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-600-924,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-630-040,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-680-259,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DC-Q1U-FF-160B/DQU160,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DC-Z1E-FF-110,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-PEN-81218/3L-E27,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
JUG-DEK-KET-KTJK1811,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
MIR-GLO-S-CR4560A281(BK),PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SHE-WOO-43088(2FT),PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SUMO-SM-1575,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOI-HOL-GS-K6,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-LEV-W0093F1000,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
WAL-DOW-6003S/1S-AB,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
WAL-DOW-9169/1W,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ADH-TAP-OPP-T40Y,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-0012,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
CIMA-1618/L/24W/H,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DC-DZG06-6,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-HOL-E27-SQU-TOPGAN,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
HOS-GAR-GRE-160330,ROLL,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SAN-SWPW-SS-W80U,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOI-TIS-CAB-CB313-WHI,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-1617-014-138,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
COC-BAS-L533,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIE-SOC-HAN-DEE-12P-1/2-20MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PAI-BRU-730-65MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PUM-WTR-MARLINO-AP37L1,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SHE-WOO-43088(4FT),PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SHO-CAB-CHS3140CP,UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
THI-SOL-600CC2B,TIN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-NIE-SOC-KEY-L06MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-901-468,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"CHA-SAW-CHAIN-3610-14""",PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-D/L-MGM-MQTL1119-SQ-4000K,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
FAN-CEI-FNW60CF,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"IND-TRO-KINTA-8""",UNIT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
KOYA-REM-CEM-4000ML,BOT,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
OIL-ENG-STIHL,PAIL,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SWI-CON-TC-10507,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TAP-PRE-TK-4856Q,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOO-COM-GLO-18MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TOW-CAB-CB720-GM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-2608-620-690,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-TER-MALE-CON-IW-TCM10/25,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-CAB-R/BK-MKK-ROLL,ROLL,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
ELE-CAB-WIR-ML-2.5MM-BLK,ROLL,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIE-SOC-HAN-DEE-12P-1/2-10MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
NIE-SOC-HAN-DEE-12P-1/2-13MM,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PAI-BRU-NIP-TR829N,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PAI-SPR-PMT-039,DOZ,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PAI-TIG-250ML-BLA,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
PAI-TIG-75ML-RED*,TIN,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
SPR-BID-B7011,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
TAP-WIR-3MSCTRD-150,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"TOO-NIE-SOC-HAN-1/2""-08MM",PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"TOO-NIE-SOC-HAN-1/2""-13MM",PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
WAL-DOW-B212/1W,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
WAL-FOL-V8500,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
WEL-ELE-KOB-LB52-3.2MM,PCK,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
BOS-1619-P06-346,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
DC-JIZ-FF02-13,SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
FAN-ACC-BLA,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
"FAN-WAL-HIPSON-26""",SET,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
HOS-MAC-WAS-OUT-2.0M,PCS,manus/P1-CAT-01_products_1001_2500_research_outputs/products_1001_2500_reviewed.csv,pending,pending,yes,no,no,needs_permission,Exact identity and exact image evidence not preserved; fail-closed.,"Perform targeted research for exact OEM model, suffix and image."
