source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
4982,MAR-CRA-GREEN,DOZ,Marking Crayon Green,Hand Tools,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""marking crayon"" green site:.com.my [429]; ; Search outage all session; Hardware House Marking category JS-empty. Likely unbranded generic wax crayon by dozen.; tier1_blocked",
5075,MAR-CRA-BLUE,DOZ,Marking Crayon Blue,Hand Tools,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""marking crayon"" blue Malaysia hardware [429]; ; Same outage as pos 4982 (blue variant); no verifiable OEM/distributor page this session.; tier1_blocked",
6849,KNI-ROPE-A1104,PCS,Jj Pare Knife Wire Rope Handle,Lifting & Rigging,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""A1104"" pare knife wire rope handle [429]; ; JJ palm-oil pare knife A1104 niche East-Malaysia plantation tool; all search channels down this session; not in Sonic catalog.; tier1_blocked",
7426,TAP-SIN-BOL-PVC-4112,PCS,Upvc Bottle Trap 1 1/4,Plumbing,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""bottle trap"" UPVC ""1 1/4"" Malaysia [429]; ; uPVC bottle trap 1-1/4 model 4112; search down all session.; tier1_blocked",
6251,FIT-GAL-CAP-38MM,PCS,Galvanised Cap (301) 38MM,Plumbing,,,open,1,1,1,,,,,,,C,,,,unknown,,,,action=search; q:galvanised cap 301 38mm Malaysia [429 not reached]; p:http://web.archive.org/cdx/search/cdx?url=hardwarehouse.com.my&matchType=domain&fl=original&collapse=urlkey&limit=200; GI cap fig 301 38mm; no Wayback captures for hardwarehouse product pages; live site JS-only; search 429 all session.; tier1_blocked,
6070,ELE-GRW-20A1PMCB,EA,Grow 20A 1P Mcb,Electrical,,,open,1,1,1,,,,,,,C,,,,unknown,,,,action=search; q:Grow MCB 20A single pole circuit breaker Malaysia [429]; p:https://grow.com.my/ (transport error); Grow brand 20A 1P MCB; grow.com.my unreachable; KVC carries only multinational MCB brands; search down entire session.; tier1_blocked,
7378,FIT-PVC-CON-40MM,PCS,PVC Fitting Tank Connector 40MM 1-1/2,Plumbing,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""tank connector"" PVC ""40mm"" Malaysia plumbing fitting [429]; ; PVC tank connector 40mm generic plumbing fitting; approved retailer sites unusable this session.; tier1_blocked",
6978,CLI-HOS-68X73,PCS,Rb Super Hose Clamp 68 X 73,Hand Tools,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""RB"" super hose clamp 68-73 Malaysia [429]; p:https://sonichardware.com.my/categories-listing/category/326-hose-clip; Sonic Hose Clip category stocks only Glomax/Glotool brands - no RB Super; search down all session.; tier1_blocked",
7046,"CUT-PVC-FIL-9002C-4""",PCS,4 Prc PVC File Handle-circle,Hand Tools,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""9002C"" file PVC handle [429]; ; 4-inch PRC PVC round-handle file model 9002C; no searchable channel available this session.; tier1_blocked",
7260,CHA-ANI-6FT-20,PCS,Animal Chain 20 X 6,"Rope, Chain & Netting",,Animal Chain (6ft) Size (Number): 20 25 30 35 40 45 UOM: Doz,open,1,1,1,https://sonichardware.com.my/product/product/821-animal-chain-6,https://sonichardware.com.my/images/com_hikashop/upload/05__animal_chain.png,1400,1680,664228,,B,,,Same official listing as pos 6885; variant Size 20 = 20 X 6 chain; shared listing photo across sizes,needs_permission,candidate,,,"action=search; q:""animal chain"" 20x6 hardware Malaysia [429]; p:https://sonichardware.com.my/product/product/821-animal-chain-6; NOTE identical PNG to pos 6885 - collision expected, both escalate to tier2.; family_hero_shared_asset_demoted",
7587,"BRU-WIR-SET-ATB-7""",SET,3PCS Steel Wire Brush (small),Electrical,,,open,1,,,,,,,,,,,,,,,,,,
5059,TOW-STB-08024,PAIR,Stb 3/4 S/steel Towel Bracket,Bathroom,,,open,1,,,,,,,,,,,,,,,,,,
7210,CLI-HOS-48X51,PCS,Rb Super Hose Clamp 48 X 51,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7603,SWI-S/SKT-ACE-651,PCS,Ace 651 1G 1W Switch SIRIM,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
7443,SWI-SOC-H34/1/2A-4W1G,PCS,1 G 4 W Switch,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
4688,PAI-BRU-WOO-100MM,PCS,Gd Wool Brush 100 MM,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
7651,"FIT-HDPE-BEN-FEM-25MMX1""",PCS,HDPE Bend Female 25MM X 1,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6835,TOO-ELE-TES-PEN-M'MAN-2520,PCS,M'man Test Pen - 2520,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
7398,"ELE-BRA-CLA-SML-5/8""",EA,Brass Clamp Small 5/8,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7681,FIT-GAL-ELBW-12MM,PCS,Galv Equal Elbow 1/2,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6048,IND-IRON-WEL-HAPS,PCS,Iron Welding Haps 1/8 X 4.1/2,Home Appliances,,,open,1,,,,,,,,,,,,,,,,,,
7728,PLUG-2PIN-IN-OUT-342A,PCS,2 Pin IN Out Plug 342A,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
7164,FIT-GAL-NIP-12MM,PCS,Galvanised Nipple (280) 12MM,Plumbing,,,open,1,1,1,,,,,,,C,,,generic galvanised iron pipe nipple,unknown,,,,"action=search; q:""galvanised nipple"" 12mm site:.com.my; p:https://www.hardwarehouse.com.my/catalog_category/143/Galvanised-Iron/; Hardware House GI category renders zero server-side; senhq unreachable; websearch 429 throughout. Generic commodity.; tier1_no_result",
7536,SHH-BELL-SINGLE,PCS,Single Fishing Bell,Fishing & Tackle,,,open,1,1,1,,,,,,,C,,,generic fishing rod bell,unknown,,,,"action=search; q:""single fishing bell"" Malaysia (search infra down); ; Unbranded fishing tackle accessory; genuinely unbrandable.; tier1_no_result",
3246,PAI-BRU-680-025MM,PCS,Paint Brush 680 X 25MM,Paint & Sundries,,,open,1,1,1,,,,,,,C,,,'680' brush series not attributable to a verifiable OEM,unknown,,,,"action=search; q:""paint brush"" ""680"" ""25mm"" Malaysia hardware; q:sonichardware paint brush 680 search; p:https://sonichardware.com.my/?s=paint+brush+680&post_type=product; Leeden no products; Hardware House empty HTML; Sonic search non-functional. Cannot confirm 680-series manufacturer.; tier1_no_result",
3635,PAI-BRU-633-025MM,PCS,Paint Brush 633 X 25MM,Paint & Sundries,,,open,1,1,1,,,,,,,C,,,'633' brush series not attributable to a verifiable OEM,unknown,,,,"action=search; q:""paint brush"" ""633"" 25mm Malaysia hardware; p:https://www.hardwarehouse.com.my/catalog_category/73/Paint-Brushes/; Same situation as pos 3246; no authorised page quoting 633 obtainable.; tier1_no_result",
7753,SWI-PLU-KEY-13A,PKT,PVC 13A Plug Key,Electrical,,,open,1,1,1,,,,,,,C,,,PVC 13A plug-top key unbranded consumable,unknown,,,,action=search; q:pvc 13a plug key Malaysia (planned - search infra down); ; KVC Plug Top section JS/login-gated; generic accessory.; tier1_no_result,
3655,TOPLUS-GOLD-5L-A,CAN,5L Toplus Gold A Base,Paint & Sundries,Toplus,,open,1,1,1,,,,,,,C,,,brand site unverifiable - domains unreachable,unknown,,,,"action=search; q:""toplus gold"" paint malaysia; p:https://www.topluspaint.com/ (transport error); No official Toplus domain reachable; no authorised MY retailer page quoting Toplus Gold A Base found.; tier1_no_result",
3818,HOS-GAR-MMAN-1446#-20M,ROLL,M'man Garden Hose 1446 5/8 X 20M,Outdoor & Garden,,,open,1,1,1,,,,,,,C,,,M'man 1446 garden hose,unknown,,,,"action=search; q:""m'man"" garden hose 1446 (search infra down); ; Brand M'man has no discoverable .com.my OEM presence via available channels.; tier1_no_result",
4981,LOC-BCK-SSS-1PCS,PCS,Buick Padlock 50MM,Locks & Security,Buick,,open,1,1,1,,,,,,,C,,,Buick padlock brand real but drowned by car-brand noise,unknown,,,,"action=search; q:""buick"" padlock ""50mm""; ; All engines returned Buick automobile content; no hardware OEM/MY distributor page quoting a 50mm Buick padlock could be opened.; tier1_no_result",
5035,CUT-SAW-BAH-14INC,PCS,Bahco 30014 Tools Box Saw 14,Abrasives & Cutting,Bahco,,open,1,1,1,https://www.bahco.com/sea_en/products/handsaws/handsaws-for-wood.html,,,,,,C,,,official OEM sells ERGO Superior Toolbox Saws in SEA but SKU-level page/image for 30014-14 not retrievable,needs_permission,,,,"action=search; q:bahco ""30014""; q:bahco sitemap scan for 30014; p:https://www.bahco.com/gb_en/sitemap.xml; p:https://wthardware.com.my/?s=30014&post_type=product; Category page quotes family name only; bahco.com product data loads via JS/API from this network; RS distributor blocks bots. Re-run when search provider recovers.; tier1_blocked",
5221,BOX-FISH-POLY-L,PCS,Polyfoam Fish Box (l),Fishing & Tackle,,,open,1,1,1,,,,,,,C,,,polyfoam fish box packaging commodity,unknown,,,,action=search; ; ; Unbranded styrofoam fish-box packaging; genuinely unbrandable.; tier1_no_result,
5397,"IND-CAS-PVC-RIG-5""",PCS,Medium Duty Red PVC Rigid Wheel 5,Building Materials,,,open,1,1,1,,,,,,,C,,,medium-duty red PVC rigid caster wheel 5in unbranded component,unknown,,,,action=search; ; ; No caster OEM identifiable from item code alone; generic.; tier1_no_result,
5324,"WOO-TIM-2""X4""X12'",PCS,Mlh Sawn Timber 2 X 4 X 12,Building Materials,,,open,1,1,1,,,,,,,C,,,MLH sawn timber construction commodity,unknown,,,,"action=search; ; ; Bulk timber sold by dimension/spec, not by OEM listing.; tier1_no_result",
4353,TOO-SPA-BEN-BLK-12MM,LGHT,BAR Bender: (m) Black 1/2,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
6642,COC-BIB-DOU-5599,PCS,Double T-shaped Tap - 5599,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
5591,IND-WHE-TYR-PUMET,PCS,1366 Tahan Steel Hub Polyurethane Wheel,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
2816,HOS-CLE-00930,COIL,9MM X 30M Clear Hose,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
4474,GAR-HOE-C0504,PCS,3D Spring Steel Hoe-d Hole Type,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
5506,"CUT-PAR-COV-16""",PCS,16 Parang With Cover,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
5780,GRA-CUT-LIN-GTL2430,PCK,Bestul Wire Rope Trimmer Line -2.4MM,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
4665,KGR-SOL-1LIT,TIN,1 Litre 508 High Solid Pva Glue,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
3845,PYE-FLE-SEAL-1.0KG-GREY,TIN,PYE Flexible Seal 1.0KG (grey),Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
6035,"TOO-CLA-F-ATB80X8""",PCS,8 X 80MM Arrow F Type Wood Clamp,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5657,CUT-PIP-TUB-STA-3-16MM-998493033,PCS,1/8 (3MM) - 5/8 (16MM) Tubing Cutter,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
5877,"SNIP-A-ANT-TYP12""",PCS,12 England Type Tinman Snip Pride,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5078,PAI-SPR-KIMLAC-9614,TIN,Kimlac Brand Spray Paint 9614,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
6107,SAF-LIG-PCBL966,PCS,Picasaf Baton Light 966,Safety & Workwear,,,open,1,,,,,,,,,,,,,,,,,,
7012,X-FIT-UPVC-TEE-W/D-110MMX82MM,PCS,U-pvc Reducing Tee W/door 110MM X 82MM 4 X 3,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7715,ELE-CAR-BEA-4002-24V40/60W,PCS,12V Seal Beam 4651,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
5201,HOS-FLE-SW-PVCH-48,PCS,48 PVC Flexible Hose With PVC Holder,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
6150,"MIDDY-OUTLET-4""-WHT",PCS,Middy: 4 Outlet (white),Other,,,open,1,,,,,,,,,,,,,,,,,,
6197,GAR-CUT-ROP-RAM,PCS,Rambutan Cutter Rope,"Rope, Chain & Netting",,,open,1,,,,,,,,,,,,,,,,,,
5298,KGR-SOL-0.5LIT,TIN,500ML 508 High Solid Pva Glue,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
4354,TOO-WRE-DOU-1417,PCS,Double Flexible Socket Wrench 14 X 17MM,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
4137,LOC-HD-SHE-50MM,PCS,50MM Shenling Heavy Duty Lock,Locks & Security,,,open,1,,,,,,,,,,,,,,,,,,
5024,ADH-GUM-WALLPAPER,BOX,Garefu Wallpaper Glue Powder,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
5218,TOO-PLI-RIV-ST69799,PCS,St Hand Riveter 9.5,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
4351,TOO-COM-IRO-BUL-24MM,PCS,24MM Iron Bull Spanner,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5123,GAR-HOE-CANG-KUL,PCS,Cangkul With Metal Handle,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
5124,GRA-SS-1066GW,SET,6 X 6 Isano S/steel Grating W/washing Machine Outlet,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
7094,WEL-NOZ-BOC-A1/32,PCS,Boc Cutting Nozzle - 1/32 (anme),Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
3488,TOO-WRE-KEY-ATHM-8,PCS,Arrow T Flat Hex Key (metric) With Plastic Handle - 8MM,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
3866,GAS-STO-ALU-ROU,SET,Alum Round Gas Stand (m'sia),Home Appliances,,,open,1,,,,,,,,,,,,,,,,,,
6462,TOO-HOO-STEEL-12000,PCS,Arrow 12 Steel BAR Strapping Device,Packaging,,,open,1,,,,,,,,,,,,,,,,,,
5449,BRA-EPO-FOL-200MM,PCS,Epoxy Folding L Bracket - 200/8,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
7118,DOR-PAD-KTAC200,SET,8 King Top A/c Surface Bolt,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
4544,TOO-COM-IRO-BUL-21MM,PCS,21MM Iron Bull Spanner,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5735,ALUM-ROU-25MM,MTR,1 Alum. Round Tube X 6M (MTR),Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
5369,IND-CEM-3KG-GRE,PKT,3KG Scincrete Tile Filla-dark Green 317,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
5370,IND-CEM-3KG-IVO,PKT,3KG Scincrete Tile Filla-ivory 303,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
6503,PVC-STRAPPING-LEMON YELLOW,KGS,PVC Strapping Lemon Yellow,Packaging,,,open,1,,,,,,,,,,,,,,,,,,
5225,DOR-STO-S/S-2213-W/HOOK,PCS,2213 S/s Door Stopper W/hook,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
5482,IND-CEM-750G-WHI,CAN,750G Scin-flex Tile Grout 301(WHITE),Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
6617,AER-COL-WAT-TAP,PCS,Aerico Cold Water Tap,Other,,,open,1,,,,,,,,,,,,,,,,,,
7277,TOO-CUT-CAL-SHE-150MM,PCS,Sr Shell Cable Cutter 6,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
6665,IND-CAS-SWI5,PCS,Swivel Caster 5,Fishing & Tackle,,,open,1,,,,,,,,,,,,,,,,,,
6396,CUT-SAW-WAL-BOA,PCS,King Top Wall Board Saw,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
7170,PAI-SPR-ANC-808,PCS,400ML Anchor Spray - 8 (808) Gold,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7269,WEL-NOZ-BOC-P3/64,PCS,Boc Cutting Nozzle - 3/64 (pnme),Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
6593,"TOO-FIL-SJG200-8""",PCS,8 King Top Triangle File Set,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5800,FIT-GAL-TEE-38MM,PCS,Galvanised Tee (130) 38MM,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6615,WEL-SHI-BLA-HEAD,PCS,Welding Shield Head Type,Welding,,,open,1,,,,,,,,,,,,,,,,,,
5630,TOO-SPA-BEN-BLK-06MM,LGHT,BAR Bender: (m) Black 1/4,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
5883,TOO-DRV-KT250-,PCS,10 King Top (-) Screw Driver,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
6633,RAI-BOO-BLA-RUB-040#,PAIR,8834 Black Rubber Shoes W/studs 40,Curtains & Blinds,,,open,1,,,,,,,,,,,,,,,,,,
5713,BAT-ENE-MAX-AA2PCS,PCK,En Max Aa 2 Pc,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
4970,TOO-WRE-PLU-T010,PCS,10MM T-plug Wrench,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
6940,"IND-TRO-SSS-3350#-6""",PCS,R'key Steel Bricklaying Trowel 3350 - 6,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5077,NUM-60MM-2,PCS,Acp Numbering 60MM - 2,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
6852,NUM-60MM-O,PCS,Acp Alphabet 60MM - O,Signage & Numbering,,,open,1,,,,,,,,,,,,,,,,,,
4873,RIG-TUR-16MM,PCS,Galvanised Turnbuckle 16MM,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
6896,IND-CAS-RIG3.5,PCS,Rigid Caster 3.1/2,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
7383,TAP-BOL-S-TRA-32MM,PCS,Plastic S-trap 1 1/4 (32MM),Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6903,WEL-SHI-BLA-HAND,PCS,Welding Shield Hand Type,Welding,,,open,1,,,,,,,,,,,,,,,,,,
7440,SIN-TRA-PVC-38MM,PCS,Sr Waterec Unit Trap - 1 1/2,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
7409,DOR-PAD-KTSS150,SET,6 King Top S/steel Surface Bolt,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
5899,ADH-TAP-FIB-50MM,PCS,2 Fiber Tape X 45M,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
6013,CHE-LUB-GLO-450ML,PCS,Glochem Anti-rust Lubricant 450ML,Chemicals & Adhesives,,,open,1,,,,,,,,,,,,,,,,,,
3949,HOS-COU-BR-16MM,PCS,Br Hose Coupling 16MM,Outdoor & Garden,,,open,1,,,,,,,,,,,,,,,,,,
6979,CLI-HOS-98X103,PCS,Rb Super Hose Clamp 98 X 103,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7031,CAR-WAS-WAX-500ML,BTL,Aa Car Care Wash & Wax 500ML,Automotive,,,open,1,,,,,,,,,,,,,,,,,,
7483,"DRI-SDS-ADA-1/2""",PCS,Sds Adaptor 1/2,Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
6569,TOO-DRV-SET6PCS,SET,6PCS Precision Screw Driver,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7539,DOR-PAD-KTAC075,SET,3 King Top A/c Surface Bolt,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7604,"TOO-DRI-KEY-1/2""",PCS,Sr Drill Chuck Key Only 1/2,Power Tool Accessories,,,open,1,,,,,,,,,,,,,,,,,,
7185,OIL-FUN-7008,PCS,8 Oil Funnel,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
7213,ELE-SWI-SQ-GRE,EA,"On/off Switch 16A 250V 4T Square, Green",Automotive,,,open,1,,,,,,,,,,,,,,,,,,
7630,DOR-PAD-03019(2),PCS,2 777 S/steel Square Bolt,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
5486,NAI-COM-38MM- 20KG,PCK,1 1/2 Wire Nail,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7304,IND-TRO-BRI-226,PCS,Gd Bricklaying Trowel (2-2) 6,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7283,CLI-HOS-40X43,PCS,Rb Super Hose Clamp 40 X 43,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
7680,"DOR-TOW-BOL-4""",PCS,4 Aluminium Tower Bolt,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
7702,"BNW-BOL-U-ZP5/16X3""",PCS,Zp U-bolt 5/16 X 3,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
6634,RIG-SHA-GAL-10MM,PCS,Galvanised D-shackle 10 MM,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
3351,PAI-BRU-633-050MM,PCS,Paint Brush 633 X 50MM,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
6775,RIG-CLI-GAL-12MM,PCS,Galvanised Wire Rope Clip 12MM,Lifting & Rigging,,,open,1,,,,,,,,,,,,,,,,,,
5809,PAI-BRU-WOO-040MM,PCS,Gd Wool Brush 40 MM,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
6138,"DOR-PUL-ALU-3""",PCK,3 Door Pull,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
7678,"SOC-PVC-TEE-1""-BLUE",PCS,PVC Socket Tee 1 Blue,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
3083,TOPLUS-HIG-GLO-1L-B,CAN,1L Toplus High Gloss B Base,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
3305,TOPLUS-WEA-PLUS-5L-B,CAN,5L Toplus Weather Plus B Base,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
7348,MOT-FAN-BIG,PCS,Motor Fan (b),Other,,,open,1,,,,,,,,,,,,,,,,,,
3136,KGR-FLO-COA-9282,TIN,Kangaroo Floor Coat 9282 - French Grey,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
2504,CIMA-2648,SET,2648 L/ceiling Lamp Ic Control,Lighting,,,open,1,,,,,,,,,,,,,,,,,,
5751,IND-DUS-GLO-120L,PCS,Glomax HDPE Dustbin (120L),Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
6071,ELE-PEN-339/3-E27,PCS,Pendant Light 339-3,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
5952,BAT-REC-FP1272-12V,PCS,Gp 12V 7.2AH Rec. Battery,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
3037,SCA-CAM-SQ15KG,PCS,Camry- Spring Scale Sq / 15KG,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
4899,ICE-COO-INO-18LTR-THBW/K-1,PCS,Inova 18 Ltr. Ice Cooler,Other,,,open,1,,,,,,,,,,,,,,,,,,
5297,IND-PAI-BLA-70L,PCS,Big Black Pail With Cover 70L,Housewares,,,open,1,,,,,,,,,,,,,,,,,,
5295,IND-FIL-BLA-3KG,ROLL,Strecth Film Black Film 3040,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
4335,TOPLUS-224-07L,CAN,7L Toplus Emulsion 224 Moonlight,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
3157,GAS-REG-BTY181-V,PCS,Butterfly Hpg Regulator,Home Appliances,,,open,1,,,,,,,,,,,,,,,,,,
5572,TOO-CLA-F-ATB120350,PCS,14 X 120MM Arrow F Type Wood Clamp,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
4285,IND-GAL-WIRE-20#-10KG/ROLL,COIL,20 X 10KG Wire,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
5573,TOO-CLA-F-ATB120X250,PCS,10 X 120MM Arrow F Type Wood Clamp,Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
5555,"IND-CAS-PVC-RIG-4""",PCS,Medium Duty Red PVC Rigid Wheel 4,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
5543,CUT-SAW-PM33124,PCS,Pumpkin 20 Master Cut Hand Saw,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
4621,TOO-DRV-SET-BT8027,SET,Bt 11PCS Screwdrived Set,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
5720,HAC-FRA-LEN-1012#,UNIT,Lenox Hacksaw Frame Blade 1012 (soft Grip),Hand Tools,,,open,1,,,,,,,,,,,,,,,,,,
2891,KGR-COM-2.5KG,TIN,Kangaroo Brand 2.5 KG Bituminous Compound,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
3681,CIMA-DL-L/SC61865S/18W/DL,SET,Senco 18W Glass LED Downlight - Square (daylight),Lighting,,,open,1,,,,,,,,,,,,,,,,,,
5777,DOR-LOC-CYL-SMR-3900,SET,Smr 3900 Cylindrical Lock (v/p),Locks & Security,,,open,1,,,,,,,,,,,,,,,,,,
4721,PUT-CAR-BROWN-1KG,TIN,1KG Putty Brown Yakpro,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
4969,"TOO-LEV-MAG-SENSUI-18""",PCS,18 Sensui (blue) Magnet Spirit Level,Power Tools,,,open,1,,,,,,,,,,,,,,,,,,
6053,"SANDEX-POL-WOO-5""",PCS,Sandex 5 Polishing Wool,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
5821,"CUT-DIS-AKODA-4""-A7",PCS,Akoda 4 Diamond Blade Thin Wet A7,Abrasives & Cutting,,,open,1,,,,,,,,,,,,,,,,,,
4020,ARR-BAN-STE-APB1710,ROLL,Arrow Black Painted Band 17MM X 10M -black,Other,,,open,1,,,,,,,,,,,,,,,,,,
6057,"WOO-TIM-2""X2""X12'",PCS,Mlh Sawn Timber 2 X 2 X 12,Building Materials,,,open,1,,,,,,,,,,,,,,,,,,
4930,CUT-TIL-FIX-FP007-A,BAG,36MM Sensui Leveling Adjusted Knob,Doors & Hardware,,,open,1,,,,,,,,,,,,,,,,,,
6862,ELE-GRW-63A2PMCB,EA,Grow 63A 2P Mcb,Electrical,,,open,1,,,,,,,,,,,,,,,,,,
5957,CLO-SHRT-1094L-16.5,PCS,Golden Horse Working Shirt 1094L - 16.5,Other,,,open,1,,,,,,,,,,,,,,,,,,
5958,CLO-SHRT-1094L-17,PCS,Golden Horse Working Shirt 1094L - 17,Other,,,open,1,,,,,,,,,,,,,,,,,,
7532,"PIP-UPVC-4514-4""",MTR,4 (110MM) 4514 X 6M Upvc Pipe,Plumbing,,,open,1,,,,,,,,,,,,,,,,,,
5206,PAI-SPR-KIMLAC-9615,TIN,Kimlac Brand Spray Paint 9615,Paint & Sundries,,,open,1,,,,,,,,,,,,,,,,,,
7201,GUN-TAC-R23,SET,Br 2323 Staple Gun,Fasteners & Fixings,,,open,1,,,,,,,,,,,,,,,,,,
